"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
4423,"18NCRP16wrtAB","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Abuja 2018/2019 Breeding Season advanced repeat of 2017ncrp from (2015uyt30whtroot & 2015ncrp yrt ikn) IK.","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",35,"Abuja","2018-July-27",NA,6,5,NA,3,3,0.144,"no","no",4420,"18_Abuja",NA," No ManagementFactor: "
4182,"18NCRP16wrtIK","18NCRP16wrtIK advanced from repeated 2017ncrpfrom 2015uyt30whtroot &2015ncrp yrt ikenne","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-January-06",NA,6,5,NA,6,3,0.144,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4545,"18NCRP16wrtUB","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Ubiaja 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja",NA,NA,NA,NA,NA,3,3,NA,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4425,"18NCRP16wrtZA","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Zaria 2018/2019 Breeding Season advanced repeat of 2017ncrp from (2015uyt30whtroot & 2015ncrp yrt ikn)","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",6,"Zaria","2018-July-27",NA,6,5,NA,3,3,0.144,"no","no",4421,"18_Zaria",NA," No ManagementFactor: "
4424,"18NCRP16yrtAB","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Abuja 2018/2019 Breeding Season advanced from repeat of 2017ncrpfrom 2016(ayt11(derivative of 15ik.uyt19yrt,ayt18htc ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",35,"Abuja","2018-July-27",NA,6,4,NA,3,3,0.144,"no","no",4420,"18_Abuja",NA," No ManagementFactor: "
6042,"18NCRP16yrtIB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in UI, Ibadan 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,3,3,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4183,"18NCRP16yrtIK","18NCRP16yrtIK advanced from repeated 2017ncrpfrom 2016(ayt11(derivative of 15ik.uyt19yrt,ayt18htc &ayt16htc), 2016uyt11htc & 2015ncrpyrt",NA,162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-June-01",NA,6,5,NA,6,3,0.144,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4546,"18NCRP16yrtUB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Ubiaja 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja",NA,NA,NA,NA,NA,3,3,NA,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4426,"18NCRP16yrtZA","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (16 clones) in Zaria 2018/2019 Breeding Season repeat of 2017ncrpfrom 2016(ayt11(derivative of 15ik.uyt19yrt,ayt18htc &ayt16htc), 2","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",6,"Zaria","2018-July-21",NA,6,5,NA,3,3,0.144,"no","no",4421,"18_Zaria",NA," No ManagementFactor: "
6043,"18NCRP17wrtIB","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (17 clones) in UI, Ibadan 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,3,3,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4390,"18NCRPAB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Abuja 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",35,"Abuja","2018-August-12",NA,4,4,NA,18,3,0.108,"no","no",4420,"18_Abuja",NA," No ManagementFactor: "
4389,"18NCRPAG","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ago-Owu 2018/2019 Breeding Season ",NA,162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",196,"Ago-Owu",NA,NA,4,4,NA,6,3,0.108,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
4391,"18NCRPIK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ikenne 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne",NA,NA,4,4,NA,6,3,0.108,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4413,"18NCRPMK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Mokwa 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",8,"Mokwa","2018-August-09",NA,4,4,NA,6,3,0.108,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4414,"18NCRPUB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ubiaja 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-17",NA,4,4,NA,18,3,0.108,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4415,"18NCRPZA","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Zaria 2018/2019 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",6,"Zaria","2018-August-11",NA,4,4,NA,9,3,0.108,"no","no",4421,"18_Zaria",NA," No ManagementFactor: "
6302,"18SAHField","18SAHField","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,1,1,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
6301,"18SAHLab","SAH_Lab","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan",NA,NA,NA,NA,NA,1,1,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4081,"18ayt10highDMIB","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance in an Advanced Yield Trial (10 clones) in Ibadan 2018/2019 Breeding Season from 2017ib.pyt18hdm IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-June-11",NA,4,5.5,NA,3,3,0.0672,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4568,"18ayt10highDMIK","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance in an Advanced Yield Trial (10 clones) in Ikenne 2018/2019 Breeding Season from 2017ikn(ayt27pd and ayt22pd) IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-October-25",NA,4,5.5,NA,3,3,0.0672,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4567,"18ayt11highDMIK","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance in an Advanced Yield Trial (11 clones) in Ikenne 2018/2019 Breeding Season from 2017iknayt38hdmikn IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-October-25",NA,4,5.5,NA,3,3,0.07392,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5347,"18ayt12HTCIB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (12 clones) in Ibadan 2018/2019 Breeding Season from 2017ib.ayt12htc IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-August-30",NA,4,5.5,NA,6,3,0.08064,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4580,"18ayt12highTCIK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (12 clones) in Ikenne 2018/2019 Breeding Season from 2017ayt12htcIkn IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-August-09",NA,4,5.5,NA,6,3,0.08064,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4581,"18ayt12highTCMK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (12 clones) in Mokwa 2018/2019 Breeding Season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",8,"Mokwa",NA,NA,NA,NA,NA,3,3,NA,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4535,"18ayt12highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (12 clones) in Ubiaja 2018/2019 Breeding Season from 2017ayt12htc.ikn IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-17",NA,4,5.5,NA,3,3,0.08064,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
5094,"18ayt12yrtpdIB","Assessment of twelve clones selected from 2017 pyt14 yellow root trial, for mealiness in Ibadan from 2017ib.pyt24yrtpd IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-July-03",NA,5,4,NA,12,3,0.0576,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5327,"18ayt14wrthighDMIB","Assessment of Varieties of Cassava for  high dry matter and disease resistance in an Advanced Yield Trial (14 clones) in Ibadan 2018/2019 Breeding Season from 17ayt19pd and 17ayt16pd trials","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-October-31",NA,4,5.5,NA,6,3,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5328,"18ayt15pdIB","Assessment of Varieties of Cassava for high yield, disease resistance and pound ability in an Advanced Yield Trial (15 clones)  in Ibadan 2018/2019 Breeding Season from 17ayt19pd and 17ayt16pd","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-October-31",NA,4,5.5,NA,5,3,NA,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4589,"18ayt18HighTCIK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (18 clones) in Ikenne 2018/2019 Breeding Season from 2017Ib(ayt17htc & aytayt18htc), 17ayt13htcIkn, 17ubj(ayt6htc,ayt","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-September-26",NA,4,5.5,NA,5,3,0.12096,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4537,"18ayt18highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (18 clones) in Ubiaja 2018/2019 Breeding Season from 2017ubiaja(ayt6htc, ayt9yrt, uyt10yrt & ayt13yrt) UB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-September-21",NA,4,5.5,NA,3,3,0.12096,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4635,"18ayt20highDMIB","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance in an Advanced Yield Trial (20 clones) in Ibadan 2018/2019 Breeding Season from 2017(ayt12hdm,ayt18hdm and ayt32hyld/hdm) IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-November-01",NA,4,5.5,NA,6,3,0.1344,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4099,"18ayt20highTCIB","Advanced Yield Trial using 20 clones evaluating High TC in Ibadan for 2018-19 breeding season from 2017pyt30htc,pyt16htc,pyt35yrt,pyt10htc,pyt25htc,pyt42htc IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-May-24",NA,4,5.5,NA,15,3,0.1344,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4829,"18ayt20highTCIK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (20 clones) in Ikenne 2018/2019 Breeding Season from 2017ib(ayt18htc and ayt15mixed) & 2017ayt12htcikn IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-November-14",NA,4,5.5,NA,6,3,0.1344,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
5093,"18ayt20highTCON","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial (20 clones) in Onne 2018/2019 Breeding Season from 2017 (ayt18htc.ib, ayt12htc.ib, ayt28htc.ago) ONN.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",9,"Onne","2018-October-11",NA,4,5.5,NA,3,3,0.1344,"no","no",4334,"18_Onne",NA," No ManagementFactor: "
4830,"18ayt20highYLDIK","Assessment of Varieties of Cassava for high yield, disease resistance and high yield in an Advanced Yield Trial (20 clones) in Ikenne 2018/2019 Breeding Season from 2017ikn(pyt75hyld_hdm and ayt35hdm IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne","2018-October-24",NA,4,5.5,NA,6,3,0.1344,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4728,"18ayt21HTCIK","Assessment of 21 clones selected from across trials and locations during the 2017/2018 breeding season from 2017ikn(pyt34htc, pyt23htc, pyt10htc,& pyt14htc) IK.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-September-25",NA,1,4,NA,3,3,0.0252,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4422,"18ayt24ppdIK","Postharvest physiological deterioration (PPD) of Cassava Varieties using Advance Yield Trial (24 clones) in Ikenne 2018/2019 Breeding Season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",32,"Ikenne",NA,NA,NA,NA,NA,3,3,NA,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4185,"18ayt28highDMIB","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance in an Advanced Yield Trial (28 clones) in Ibadan 2018/2019 Breeding Season from 2017pytib(36hdm and pyt21hdm_hyld) IB.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-June-11",NA,4,5.5,NA,21,3,0.18816,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4094,"18ayt28highDMMK","Advanced yield trial (28 Accessions) for high dry matter content in Mokwa for 2018-19 breeding season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",8,"Mokwa","2018-July-03",NA,4,5.5,NA,3,3,0.18816,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
3879,"18ayt28highTCAG","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in Advanced Yield Trial (28 clones) in Ago Owu 2018/2019 from 2017ib(ayt25htc1,ayt25htc3,pyt25htcexpd and pyt56htc) AG.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",196,"Ago-Owu","2018-April-23",NA,4,5.5,NA,3,3,0.18816,"no","no",3819,"18_Ago-Owu",NA," No ManagementFactor: "
5340,"18ayt28highTCMK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (28 clones) in Mokwa 2018/2019 Breeding Season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",8,"Mokwa","2018-July-03",NA,NA,NA,NA,4,3,NA,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
3878,"18ayt28highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in Advanced Yield Trial (28 clones) in Ubiaja 2018/2019 from 2017ib(ayt25htc1,ayt25htc3,pyt25htcexpd and pyt56htc) UBJ.","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",5,"Ubiaja","2018-April-20",NA,4,5.5,NA,4,3,0.18816,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
5226,"18cet36yrtPDIB","Clonal evaluation of cassava varieties (36 clones) for poundability in 2018-19 Breeding season from 2018seedling nursery_b16 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-December-22",NA,1,3.5,NA,1,1,0.009,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5229,"18cet50selflineIB","Clonal evaluation of cassava varieties (50 clones) selfed lines for high yield and disease resistance in 2018-19 Breeding season  advanced from 2018seedling nursery_b16 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-December-19",NA,1,3.5,NA,2,1,0.0175,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5227,"18cet676highTCIB","Clonal evaluation of cassava varieties (676 clones) for high total carotenoid retention in 2018-19 Breeding season advanced from 2018seedling nursery_b16 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-December-19",NA,1,3.5,NA,37,1,0.2366,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
5228,"18cet691highDMIB","Clonal evaluation of cassava varieties (691 clones) for high dry matter in 2018-19 Breeding season advanced from 2018seedling nursery_b16 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-December-19",NA,1,3.5,NA,23,1,0.24185,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4820,"18clonalevalHighDMIB","Clonal evaluation of (1685 clones) for High Dry matter in 2018-19 Breeding season advanced from 2017seedling nursery_es14_15 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-August-23",NA,1,3.5,NA,76,1,0.58975,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4821,"18clonalevalHighTCIB","Clonal Evaluation of cassava varieties for High Total Carotenoid Retention in Ibadan 2018/2019 breeding season advanced from 2017seedling nursery_es14_15 IB.","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-August-23",NA,1,3.5,NA,41,1,0.3794,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4822,"18clonalevalPDIB","Clonal Evaluation of cassava varieties (94clones) for poundability in Ibadan 2018-2019 breeding season advanced from 2017seedling nursery_es15","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-August-20",NA,1,3.5,NA,5,1,0.0329,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
3630,"18mp215cbsdIB","Assessment of Cassava varieties in a Mapping population for CBSD in Ibadan 2018/19 breeding season advanced from 2016mapping population215cbsd ibadan","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Augmented",3,"Ibadan","2018-February-02",NA,1,2.5,NA,6,1,0.05375,NA,NA,3629,"18_Ibadan",NA," No ManagementFactor: "
4548,"18pyt10highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (10 clones) in Ubiaja 2018/2019 Breeding Season advanced from 2017ibadan(ayt25ht1, ayt25htc3, pyt25htcexp, and pyt56h","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-April-20",NA,NA,NA,NA,2,2,NA,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
